mil,(ImgNote),(ImgFolder),Xnote,Xcode,Xparent,ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: woodmart_sguide_select,Meta: woodmart_total_stock_quantity,Meta: _product_360_image_gallery,Meta: additional_information,Meta: _additional_information,Meta: slide_template,Meta: rs_page_bg_color,Meta: _woodmart_whb_header,Meta: _woodmart_main_layout,Meta: _woodmart_sidebar_width,Meta: _woodmart_custom_sidebar,Meta: _woodmart_product_design,Meta: _woodmart_single_product_style,Meta: _woodmart_thums_position,Meta: _woodmart_product-background,Meta: _woodmart_extra_content,Meta: _woodmart_extra_position,Meta: _woodmart_product_custom_tab_title,Meta: _woodmart_product_custom_tab_content,Meta: _woodmart_swatches_attribute,Meta: _woodmart_product_video,Meta: _woodmart_product_hashtag,Meta: _wpb_vc_js_status,Meta: _custom_avi,Meta: variation_title,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 2 default,Attribute 3 default,Attribute 1 default,Attribute 4 default,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
,,TVO,(to add img),TVO,TVO,4762,variation,,Coaxial TV Socket for Caravan - White,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5729.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5734.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5735.jpg",,,TVO,,,,,,2,Color,White,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,76,04,761",Coaxial TV Socket for Caravan - White,,,,,,,,,,,,,,,,
,,,,TVO/B,TVO,4766,variation,TVO/B,Coaxial TV Socket for Caravan - Black,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10,,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5725.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5727.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5736.jpg",,,TVO,,,,,,0,Color,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,90,67,907",Coaxial TV Socket for Caravan - Black,,,,,,,,,,,,,,,,
,,,img,,TVO,4749,variable,TVO,Coaxial TV Socket for Caravan,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Electrical Accessories > RV Accessories,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5729.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/U9A5725.jpg",,,,,,,,,0,Color,"Black, White",1,1,,,,,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Socket and plug</td></tr><tr><th>Name</th><td>Surface mount coaxial tv socket</td></tr><tr><th>Model</th><td>TVO, TVO/B</td></tr><tr><th>Cover</th><td>Complete housing</td></tr><tr><th>Mounting method</th><td>Surface mounted</td></tr><tr><th>Type of fastening</th><td>Mounting with screw</td></tr><tr><th>Mounting centre</th><td>21mm</td></tr><tr><th>Material of cover/body</th><td>Impact-resistant polycarbonate</td></tr><tr><th>Color</th><td>Electrical white, black</td></tr><tr><th>Size</th><td>L52mm x W32mm x H32mm</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,White,,,,,
,move 1xx to front,WP630_500,"img, (to add img), [to set img order]",WP630/500,WP730/500,5911,variation,WP630/500,Wall Plug - 6x30mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.3,,,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/wpxxx.png,,,WP730/500,,,,,,0,Size,6x30mm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Plug - 6x30mm Red 500pc,,,,,,,,,,,,,,,,
,move 1xx to front,WP730_500,"img, (to add img), [to set img order]",WP730/500,WP730/500,5752,variation,,Wall Plug - 7x30mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.3,,,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/wpxxx.png,,,WP730/500,,,,,,0,Size,7x30mm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Plug - 7x30mm Green 500pc,,,,,,,,,,,,,,,,
,move 1xx to front,WP838_250,"img, (to add img), [to set img order]",WP838/250,WP730/500,5912,variation,WP838/250,Wall Plug - 8x38mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15,,,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/wpxxx.png,,,WP730/500,,,,,,0,Size,8x38mm,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wall Plug - 8x38mm Blue 250pc,,,,,,,,,,,,,,,,
,variable photos - add ATUP2771 (in WP730/500) as 2nd,,"img, [to set variable img]",,WP730/500,5742,variable,WP730/500,Wall Plug,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Electrical Accessories > Fixing,,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/02/wpxxx.png,,,,,,,,,0,Color,Green,1,1,Size,"6x30mm, 7x30mm, 8x38mm",1,1,none,,,"<table class=""woocommerce-product-attributes shop_attributes""><tbody><tr><th>Brand </th><td>Transco</td></tr><tr><th>Category</th><td>Fastener</td></tr><tr><th>Name</th><td>Wall plug</td></tr><tr><th>Model</th><td>WP730, WP630, WP838</td></tr><tr><th>Material</th><td>Nylon</td></tr><tr><th>WP730 Colour</th><td>Green</td></tr><tr><th>WP730 Plug diameter</th><td>7mm</td></tr><tr><th>WP730 Length</th><td>30mm</td></tr><tr><th>WP730 Screw size</th><td>10-12mm</td></tr><tr><th>WP730 Pack </th><td>500pc</td></tr><tr><th>WP630 Colour</th><td>Red</td></tr><tr><th>WP630 Plug diameter</th><td>6mm</td></tr><tr><th>WP630 Length</th><td>30mm</td></tr><tr><th>WP630 Screw size</th><td>8-9mm</td></tr><tr><th>WP630 Pack </th><td>500pc</td></tr><tr><th>WP838 Colour</th><td>Blue</td></tr><tr><th>WP838 Plug diameter</th><td>8mm</td></tr><tr><th>WP838 Length</th><td>38mm</td></tr><tr><th>WP838 Screw size</th><td>14-16mm</td></tr><tr><th>WP838 Pack </th><td>250pc</td></tr></tbody></table>",field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,none,after,,,,,,FALSE,,,,,,,,,,,7x30mm,,,,,,,
,,,,ACA/146-C+C-EX,,6808,simple,ACA/146-C+C-EX,Long Body Up & Down Light with Extended Tube IP44 SS 304,1,0,visible,,<ul><li>Double long body up and down light</li><li>304 Stainless steel body</li><li>Voltage: 220-240V/50Hz</li><li>MAX. Fits both GU10 halogen and energy saving globes</li><li>Bulb not included</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,55,Lighting > Exterior Light,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG2416.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG2418.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG2420.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG2422.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACA/AC1011/LED/15W/TRI,,6993,simple,ACA/AC1011/LED/15W/TRI,3A AC1011/LED/15W/TRI IP44,1,0,visible,,<ul><li>IP44</li><li>15W Ceiling Light</li><li>Fitting Color: White</li><li>CRI: &gt;80</li><li>Beam Angle: 120&deg;</li><li>Non-dimmable</li><li>Temperature Colour: Day Light (DL) - 6000K</li><li>Lumen: 1800lm</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,29,Lighting > Downlight,Weatherproof,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/clever_LED_Oyster_gbq4-4o.jpg,,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,
,,,,ACA/AC1011/LED/30W/TRI,,6994,simple,ACA/AC1011/LED/30W/TRI,3A AC1011/LED/30W/TRI IP44,1,0,visible,,<ul><li>IP44</li><li>30W Ceiling Light</li><li>Fitting Color: White</li><li>CRI: &gt;80</li><li>Beam Angle: 120&deg;</li><li>Non-dimmable</li><li>Temperature Colour: Day Light (DL) - 6000K</li><li>Lumen: 1800lm</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,40,Lighting > Downlight,Weatherproof,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/clever_LED_Oyster_gbq4-4o.jpg,,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,
,,,,ACA/AC4262/BK/TRI,,6988,simple,ACA/AC4262/BK/TRI,Black Twin Spotlight IP65 Sensor Black/Tri,1,0,visible,,"<ul><li>Tri-Colour&nbsp;LED, 3000K,4000K,5000K selectable<br />Luminous Flux(lm) : 3000k /1960lm<br />4000k / 2310lm<br />5000k / 2060lm</li><li>Output: 2 x 15w LED CHIP</li><li>Detection area: 180 degree detection angle, 12m Max. distance approx</li><li>Lux control: daylight and night adjustable</li><li>Setting time: 10+5 seconds to 4+1 Minutes adjustable</li><li>Sensitivity adjustment</li><li>IP65 Weatherproof</li><li>SENSOR WITH MANUAL OVER-RIDE FUNCTION</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,50,Lighting > Exterior Light,Weatherproof,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/42621.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACA/AC4265/BK,,6990,simple,ACA/AC4265/BK,Twin Spot LED 30W IP65 No Sensor/TRI,1,0,visible,,"<ul><li>Tri-Colour LED, 3000K,4000K,5000K selectable</li><li>Luminous Flux(lm) : 3000k /1960lm<br />4000k / 2310lm<br />5000k / 2060lm</li><li>Output: 2 x 15w LED CHIP</li><li>Detection area: 180 degree detection angle, 12m Max. distance approx</li><li>IP65 weatherproof</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,45,Lighting > Exterior Light,Weatherproof,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/PHL4265.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACA/AC4266/BK,,6992,simple,ACA/AC4266/BK,Single Spot LED 30W IP44 No Sensor/TRI,1,0,visible,,"<ul><li>SINGLE SPOT WITHOUT SENSOR, BLACK FITTING</li><li>Tri-colour LED, 3000K,4000K,5000K selectable<br />Luminous Flux(lm) : 3000k /980lm<br />4000k / 1160lm<br />5000k / 1030lm</li><li>DAYLIGHT 5000K</li><li>Output: 1 x 15w LED CHIP</li><li>IP44 weatherproof (MUST BE MOUNTED UNDER EAVE)</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,40,Lighting > Exterior Light,Weatherproof,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/untitled-12.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,cat,ACA/ARC/LED/40W,,6998,simple,ACA/ARC/LED/40W,Arc LED 40W White Daylight,1,0,visible,,"<ul><li>Power Consumption:&nbsp;40w</li><li>Finish Colour&nbsp;- White Fitting with Frosted Diffuser</li><li>CRI:&nbsp;80+</li><li>Lumen Output:&nbsp;Approx 4000 Lumens, 6500K Daylight</li><li>Beam Angle:&nbsp;120 Degrees</li><li>Dimmable:&nbsp;Not Dimmable</li><li>Dimensions:&nbsp;Length 1210mm x 120mm WIDE, 31.5mm HIGH</li><li>LED CHIP:&nbsp;Samsung 2835 LED CHIP</li><li>Lifespan:&nbsp;Approx 40,000 Hours, 3 Years Replacement Warranty</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,58,Lighting > Commercial Light,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/2.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/3.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,cat,ACA/DIM-300,,6811,simple,ACA/DIM-300,LED Dimmer 300W Leading Edge Complete,1,0,visible,,<ul><li>220-240V</li><li>50Hz</li><li>Dimmable Led Lighting</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,30,Lighting > Downlight,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG2684.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG2686.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACA/DL/4001/WH/CCT,,6852,simple,ACA/DL/4001/WH/CCT,30W-40W Switchable TC,1,0,visible,,"<ul><li>Power: 30W&40W</li><li>Voltage: AC220-240V 50/60Hz</li><li>Current: 900mA</li><li>Lumens: 3300lm/4400lm</li><li>CRI>80</li><li>Beam Angle:100&deg;</li><li>Lifespan: >30,000Hrs</li><li>CCT: 3000k/4000k/5700k</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,60,Lighting > Downlight,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG2702.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG2703.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG2704.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG2705.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACA/DL1071/WH/TC,,7040,simple,ACA/DL1071/WH/TC,10W LED Downlight/Tri 700-800cm,1,0,visible,,<ul><li>Select colour temperature: Warmwhite 3000K/Coolwhite 4000K/Daylight 5700K</li><li>Poly covered aluminium body</li><li>Opal acrylic diffuser</li><li>Compact size</li><li>Dimmable &ndash; Yes</li><li>Dimension: D110mm * H29.5mm</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,10,Lighting > Downlight,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/DL1701.jpeg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG20190219103318-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/Suncom-Lightinglogo.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACA/DL1270/SCH/6000K,,7003,simple,ACA/DL1270/SCH/6000K,3A DL1270/SCH/6000K Round Recessed LED Downlight 10W IP44,1,0,visible,,<ul><li>Compact Size</li><li>High Efficiency Samsung LED Chip and Translucent Diffuser</li><li>Anodized Aluminium Heat Sink</li><li>High Colour Rendering Index &gt;80</li><li>Downlight is C-Bus2 compatible.</li><li>IP44 Weatherproof Rating</li><li>Easy Installation</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,20,Lighting > Downlight,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1270-10w-sch-main2.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1270-10w-sch.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1270-22.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1640-image-2112.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACA/DL1270/WH/3000K,,7004,simple,ACA/DL1270/WH/3000K,3A DL1270/WH/3000K Round Recessed LED Downlight 10W IP44,1,0,visible,,<ul><li>Compact Size</li><li>High Efficiency LED Chip and Translucent Diffuser</li><li>Anodized Aluminium Heat Sink</li><li>High Colour Rendering Index &gt;80</li><li>Downlight is C-Bus2 compatible.</li><li>IP44 Weatherproof Rating</li><li>Easy Installation</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,20,Lighting > Downlight,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1270-10w-wht-main.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1270-10w-wht.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1270-2.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/driver-flex-plug_16.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1270-10w-wht-side.jpg",,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,
,,,,ACA/DL1270/WH/6000K,,7005,simple,ACA/DL1270/WH/6000K,3A DL1270/WH/6000K Round Recessed LED Downlight 10W IP44,1,0,visible,,<ul><li>Compact Size</li><li>High Efficiency LED Chip and Translucent Diffuser</li><li>Anodized Aluminium Heat Sink</li><li>High Colour Rendering Index &gt;80</li><li>Downlight is C-Bus2 compatible.</li><li>IP44 Weatherproof Rating</li><li>Easy Installation</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,20,Lighting > Downlight,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1270-10w-wht-main.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1270-10w-wht-side.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/driver-flex-plug_16.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1270-2.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1270-10w-wht.jpg",,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,
,,,,ACA/DL1362/13W/WH/TRI,,7007,simple,ACA/DL1362/13W/WH/TRI,3A DL1362/13W/TRI/DL Round Recessed LED Downlight 13W IP44,1,0,visible,,<ul><li>Compact Size</li><li>High Efficiency Samsung LED Chip and Translucent Diffuser</li><li>Anodized Aluminium Heat Sink</li><li>High Colour Rendering Index &gt;80</li><li>Downlight is C-Bus2 compatible.</li><li>IP44 Weatherproof Rating</li><li>Easy Installation</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,20,Lighting > Downlight,Weatherproof,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1362-13w-wh-main.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACA/DL1640/WH/DL,,7008,simple,ACA/DL1640/WH/DL,3A DL1640/WH/DL Round Recessed LED Downlight 13W IP44,1,0,visible,,<ul><li>Compact Size</li><li>Cut Out Size: 90-95mm</li><li>Polycarbonate body</li><li>High Efficiency SMD LED Chip and Translucent Diffuser</li><li>High Colour Rendering Index &gt;80</li><li>Downlight is C-Bus2 compatible.</li><li>Easy Installation</li><li>IC-4 Insulation Rating</li><li>IP44 Weatherproof Rating</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,13,Lighting > Downlight,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1640-wh-main-1_1-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1640-wh_1-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/driver-flex-plug_11-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1640-13w-drawing_2-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1640-image-3_1-1.jpg",,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,
,,,,ACA/DL1640/WH/WW,,7009,simple,ACA/DL1640/WH/WW,3A DL1640/WH/WW Round Recessed LED Downlight 13W IP44,1,0,visible,,<ul><li>Compact Size</li><li>Cut Out Size: 90-95mm</li><li>Polycarbonate body</li><li>High Efficiency SMD LED Chip and Translucent Diffuser</li><li>High Colour Rendering Index &gt;80</li><li>Downlight is C-Bus2 compatible.</li><li>Easy Installation</li><li>IC-4 Insulation Rating</li><li>IP44 Weatherproof Rating</li></ul>,,,taxable,,1,,,0,0,,,,,1,,,13,Lighting > Downlight,Weatherproof,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1640-wh-main-1_1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1640-wh_1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/driver-flex-plug_11.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1640-13w-drawing_2.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl1640-image-3_1.jpg",,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,
,,,,ACA/DL1640SCH/DL,,6812,simple,ACA/DL1640SCH/DL,3A DL1640SCH/DL Round Recessed LED Downlight 13W,1,0,visible,,"<p>Type: Round Recessed | Power Rating: 13 W | Cutout Size: 90 mm | Fitting Color: Satin Chrome | Light Color: Daylight | CRI: 80 | Beam Angle: 120 Deg | Lumens: 1050 lm | Dimmable: Yes | Color Temperature: 6000K | Size: 108 mm D X 44.5 mm H | Features: C Bus2 Compatible</p><ul><li>Voltage:AC200-240V 50/60Hz</li><li>Power:13W</li><li>CCT:3000k/4000k/6000k</li><li>CRI:>80</li><li>Lumens:900-950lm</li><li>Beam Angle:120&deg;</li><li>Dimmable:YES</li><li>Efficiency:70lm/W</li><li>Lifespan: >40,000Hrs</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,13,Lighting > Downlight,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG_2423-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG_2424-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/IMG_2425-1.jpg",,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,
,,,,ACA/DL2001WH/TRI,,7015,simple,ACA/DL2001WH/TRI,3A DL2001WH/TRI/ Round Recessed LED Downlight 20W,1,0,visible,,"<ul><li>Long Life, Average 50,000hrs</li><li>High Efficiency LED Chip and Translucent Diffuser</li><li>Selectable Tri-Colour LED (3000K/4000K/6000K)</li><li>150-165mm Cut Out</li><li>180mm External Face Diameter</li><li>Anodized Aluminium Heat Sink</li><li>Dimmable Range 3% - 100%</li><li>Downlight is C-Bus2 compatible.</li><li>Easy Installation</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,40,Lighting > Downlight,,,"http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl136211.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl3001-1-main.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl3001-1.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/dl3001-2.jpg, http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/driver-flex-plug18.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ACA/DL2018/WH/5000K,,7020,simple,ACA/DL2018/WH/5000K,LED 18W Dimmable 5000k/3000k,1,0,visible,,"<ul><li>Dimmable with trailing edge and universal dimmer</li><li>High efficiency LED chip and translucent diffuser</li><li>Anodised Aluminium heat sink</li><li>Easy Installation</li><li>Wattage: 18W</li><li>Fitting Color: White</li><li>Lumin: Maximum 1300-1400lm for 18W</li><li>Beam Angle: New generation SMD LED Chip to ensure a 120 degree beam angle, uniform luminance and anti-glare</li><li>Color Temperature: 3000k (Warm White) &amp; 5000k (Cool/Daylight)</li><li>Dimmable range: 3%-100%</li><li>Cutout: 117mm - 130mm</li><li>DIY Plugs: 2 Pins &amp; 0.8m long</li><li>Transformer: Included</li><li>C-Bus2 Compatible</li><li>Replacing CFL and halogen downlight applications</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,30,Lighting > Downlight,,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/3ADL2018D.jpg,,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,
,,,,ACA/DL2018WH/WW,,7021,simple,ACA/DL2018WH/WW,LED 18W Dimmable White/Warm White,1,0,visible,,"<ul><li>Dimmable with trailing edge and universal dimmer</li><li>High efficiency LED chip and translucent diffuser</li><li>Anodised Aluminium heat sink</li><li>Easy Installation</li><li>Wattage: 18W</li><li>Fitting Color: White</li><li>Lumin: Maximum 1300-1400lm for 18W</li><li>Beam Angle: New generation SMD LED Chip to ensure a 120 degree beam angle, uniform luminance and anti-glare</li><li>Color Temperature: 3000k (Warm White) &amp; 5000k (Cool/Daylight)</li><li>Dimmable range: 3%-100%</li><li>Cutout: 117mm - 130mm</li><li>DIY Plugs: 2 Pins &amp; 0.8m long</li><li>Transformer: Included</li><li>C-Bus2 Compatible</li><li>Replacing CFL and halogen downlight applications</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,30,Lighting > Downlight,,,http://aaronknightdev.com/ecommerce/wp-content/uploads/2020/07/3ADL2018D.jpg,,,,,,,,,0,,,,,,,,,none,,,,field_5e563c3884579,,,none,default,default,none,inherit,inherit,inherit,,0,after,,,,,,FALSE,,,,,,,,,,,,,,,,,,
